coord_x	coord_y
-44.720546	-14.450215
-44.72247	-14.448304
-44.723405	-14.448608
-44.724276	-14.449995
-44.724234	-14.455199
-44.725243	-14.457203
-44.727488	-14.458292
-44.730288	-14.460875
-44.734764	-14.46092
-44.736469	-14.46413
-44.739241	-14.46613
-44.743016	-14.467224
-44.747351	-14.462837
-44.748649	-14.463531
-44.749402	-14.465469
-44.749075	-14.471335
-44.749855	-14.472643
-44.752485	-14.472732
-44.756327	-14.477934
-44.758629	-14.475122
-44.759867	-14.474787
-44.762433	-14.477739
-44.765544	-14.477854
-44.767097	-14.476802
-44.768958	-14.476892
-44.772908	-14.48028
-44.777545	-14.481291
-44.77938	-14.482327
-44.780522	-14.481682
-44.781635	-14.482149
-44.784431	-14.486025
-44.787155	-14.488429
-44.793951	-14.487404
-44.79288	-14.489882
-44.79391	-14.496143
-44.796388	-14.495689
-44.800934	-14.496896
-44.804383	-14.496112
-44.807854	-14.492599
-44.816595	-14.489444
-44.817851	-14.489748
-44.818264	-14.491051
-44.81666	-14.493761
-44.811105	-14.495488
-44.808794	-14.497413
-44.808828	-14.500275
-44.810351	-14.502655
-44.8134	-14.504213
-44.816936	-14.504155
-44.818624	-14.50127
-44.819546	-14.501068
-44.821376	-14.501557
-44.822725	-14.503266
-44.827463	-14.499291
-44.832823	-14.499381
-44.835077	-14.504139
-44.834797	-14.50605
-44.828516	-14.512015
-44.82302	-14.512848
-44.822158	-14.514352
-44.822425	-14.516034
-44.824656	-14.518266
-44.828203	-14.518665
-44.830519	-14.519898
-44.834713	-14.517643
-44.835878	-14.518041
-44.834433	-14.520592
-44.834248	-14.524897
-44.831378	-14.526702
-44.834475	-14.535478
-44.831993	-14.535896
-44.829594	-14.532997
-44.82602	-14.533736
-44.823354	-14.536058
-44.823939	-14.53893
-44.825956	-14.539658
-44.82866	-14.539486
-44.830964	-14.541682
-44.832462	-14.542017
-44.838128	-14.540004
-44.839487	-14.539907
-44.842101	-14.541166
-44.847764	-14.546478
-44.845878	-14.550178
-44.846512	-14.557577
-44.849546	-14.562324
-44.854542	-14.562177
-44.853713	-14.566692
-44.858379	-14.571075
-44.858185	-14.571989
-44.854872	-14.572762
-44.851377	-14.57044
-44.84969	-14.570696
-44.847987	-14.574514
-44.847126	-14.575035
-44.845297	-14.572008
-44.845183	-14.566246
-44.843491	-14.565863
-44.842881	-14.567589
-44.842971	-14.580391
-44.846459	-14.579873
-44.850292	-14.577118
-44.8546	-14.577496
-44.858548	-14.58047
-44.861568	-14.578757
-44.868348	-14.588189
-44.870431	-14.588953
-44.870431	-14.591047
-44.868777	-14.592937
-44.873103	-14.594941
-44.875543	-14.599215
-44.876686	-14.597962
-44.874853	-14.59243
-44.874907	-14.59182
-44.876156	-14.591618
-44.877655	-14.594487
-44.879045	-14.595438
-44.881316	-14.594821
-44.8906	-14.597208
-44.892985	-14.60194
-44.896068	-14.605009
-44.902508	-14.604737
-44.909794	-14.603103
-44.906823	-14.609445
-44.907569	-14.612939
-44.909766	-14.613502
-44.913318	-14.613119
-44.916595	-14.614217
-44.917191	-14.615437
-44.916264	-14.619213
-44.918744	-14.619436
-44.920071	-14.620698
-44.925385	-14.620406
-44.931076	-14.622195
-44.934185	-14.625421
-44.939733	-14.627106
-44.940938	-14.62724
-44.946178	-14.623282
-44.94641	-14.624606
-44.942631	-14.628279
-44.94261	-14.629771
-44.945605	-14.62872
-44.946318	-14.629028
-44.946078	-14.631934
-44.946598	-14.632294
-44.948685	-14.630475
-44.951052	-14.631154
-44.954376	-14.63356
-44.954042	-14.63622
-44.954908	-14.637623
-44.958527	-14.633746
-44.959493	-14.631685
-44.961908	-14.631404
-44.963824	-14.634314
-44.966794	-14.636843
-44.969737	-14.638421
-44.97249	-14.638324
-44.974687	-14.641665
-44.98018	-14.643056
-44.980878	-14.644191
-44.980545	-14.645183
-44.976006	-14.647852
-44.973661	-14.650323
-44.973522	-14.651656
-44.974505	-14.652684
-44.978073	-14.65078
-44.982965	-14.651395
-44.983377	-14.651763
-44.982153	-14.657229
-44.985517	-14.661686
-44.986792	-14.661656
-44.987691	-14.65953
-44.996221	-14.658398
-44.997726	-14.661833
-44.993546	-14.664213
-44.99399	-14.666256
-44.995331	-14.667368
-45.031514	-14.675723
-45.032685	-14.676235
-45.034901	-14.679006
-45.039094	-14.679404
-45.039905	-14.680038
-45.03771	-14.684705
-45.039575	-14.685394
-45.039986	-14.686256
-45.038299	-14.687748
-45.038741	-14.689642
-45.039548	-14.690692
-45.042021	-14.691136
-45.043384	-14.694576
-45.044588	-14.695495
-45.045703	-14.693703
-45.045465	-14.692399
-45.044123	-14.691019
-45.045363	-14.689311
-45.046396	-14.689281
-45.047276	-14.69009
-45.048933	-14.694866
-45.053705	-14.699003
-45.054278	-14.700478
-45.054177	-14.706186
-45.056051	-14.708697
-45.057228	-14.712413
-45.059458	-14.716112
-45.06197	-14.724508
-45.064468	-14.727651
-45.065086	-14.730998
-45.070682	-14.735532
-45.0734	-14.7397
-45.077004	-14.743481
-45.08054	-14.745943
-45.082355	-14.74832
-45.088546	-14.74956
-45.094411	-14.752543
-45.099962	-14.750416
-45.11088	-14.749594
-45.116575	-14.747674
-45.124936	-14.747223
-45.12527	-14.745251
-45.126153	-14.744945
-45.128045	-14.747358
-45.135872	-14.746969
-45.139832	-14.745103
-45.140236	-14.744198
-45.139541	-14.742524
-45.145481	-14.743343
-45.152461	-14.742096
-45.154569	-14.740068
-45.156461	-14.740337
-45.166045	-14.734854
-45.165679	-14.733943
-45.162766	-14.732838
-45.163186	-14.731937
-45.171597	-14.734231
-45.17302	-14.735668
-45.17288	-14.739294
-45.173871	-14.740871
-45.177821	-14.740491
-45.181488	-14.744127
-45.183571	-14.744074
-45.187126	-14.742144
-45.189186	-14.741998
-45.189875	-14.74261
-45.18969	-14.745523
-45.19088	-14.749265
-45.196349	-14.746401
-45.19719	-14.747896
-45.199377	-14.74764
-45.20012	-14.747053
-45.199573	-14.745169
-45.200052	-14.744302
-45.202792	-14.745451
-45.204157	-14.744142
-45.205155	-14.744291
-45.210077	-14.750069
-45.21682	-14.754706
-45.216239	-14.757445
-45.218039	-14.757631
-45.219073	-14.759089
-45.222049	-14.759694
-45.222598	-14.760522
-45.221522	-14.762008
-45.226305	-14.763515
-45.228846	-14.765275
-45.231241	-14.77456
-45.239375	-14.781395
-45.241543	-14.786081
-45.247019	-14.783159
-45.254771	-14.786511
-45.258294	-14.789075
-45.259652	-14.793705
-45.259716	-14.796767
-45.261902	-14.799138
-45.261736	-14.801006
-45.262676	-14.801757
-45.264613	-14.801912
-45.266904	-14.800963
-45.269825	-14.798052
-45.270764	-14.798375
-45.271461	-14.804732
-45.273992	-14.811054
-45.279401	-14.814255
-45.280348	-14.815995
-45.286453	-14.816759
-45.288322	-14.817661
-45.288204	-14.820338
-45.286494	-14.82129
-45.289736	-14.825286
-45.288131	-14.827765
-45.284577	-14.829448
-45.284238	-14.830443
-45.28527	-14.83203
-45.287235	-14.831503
-45.293047	-14.827358
-45.295045	-14.82691
-45.302152	-14.828396
-45.305731	-14.834076
-45.30691	-14.835644
-45.309741	-14.836243
-45.311376	-14.835065
-45.311737	-14.833074
-45.313662	-14.832819
-45.316016	-14.830921
-45.316733	-14.831548
-45.315633	-14.835254
-45.314071	-14.836494
-45.311938	-14.836644
-45.311017	-14.840651
-45.311156	-14.842243
-45.314014	-14.8451
-45.316		-14.850807
-45.317623	-14.852121
-45.322076	-14.851619
-45.323686	-14.854307
-45.327508	-14.856733
-45.329688	-14.859058
-45.333657	-14.858334
-45.336597	-14.8609
-45.340853	-14.861922
-45.342626	-14.863338
-45.344571	-14.86353
-45.347375	-14.862121
-45.352451	-14.863658
-45.349496	-14.867622
-45.352462	-14.872918
-45.35152	-14.875635
-45.353601	-14.875831
-45.355149	-14.87706
-45.35899	-14.875402
-45.361545	-14.87233
-45.361858	-14.870331
-45.363556	-14.871248
-45.364868	-14.873252
-45.365905	-14.877223
-45.368101	-14.879188
-45.371676	-14.880504
-45.372436	-14.883359
-45.369439	-14.885611
-45.369531	-14.887542
-45.368517	-14.88904
-45.370323	-14.893684
-45.374135	-14.893019
-45.376519	-14.895223
-45.38071	-14.897361
-45.382608	-14.898982
-45.38676	-14.906194
-45.392076	-14.909937
-45.394903	-14.913423
-45.399376	-14.917053
-45.4036	-14.917163
-45.405048	-14.920004
-45.408273	-14.920595
-45.409875	-14.922991
-45.414076	-14.924231
-45.416131	-14.923859
-45.419183	-14.924724
-45.420625	-14.926137
-45.424458	-14.924922
-45.424156	-14.921615
-45.425498	-14.919985
-45.428737	-14.919279
-45.434048	-14.921303
-45.437379	-14.926983
-45.440402	-14.929711
-45.442075	-14.934804
-45.445843	-14.935547
-45.447853	-14.937983
-45.450792	-14.938272
-45.451238	-14.939095
-45.448661	-14.94221
-45.451306	-14.94589
-45.454916	-14.948625
-45.454075	-14.951356
-45.45471	-14.95327
-45.457497	-14.954278
-45.462784	-14.949082
-45.466624	-14.95028
-45.46943	-14.949606
-45.472927	-14.952049
-45.477085	-14.952989
-45.478989	-14.955389
-45.482206	-14.954946
-45.48299	-14.955655
-45.483051	-14.958644
-45.487521	-14.960413
-45.48963	-14.960315
-45.492273	-14.957324
-45.492328	-14.954157
-45.495437	-14.948903
-45.49807	-14.945934
-45.502703	-14.948538
-45.50506	-14.948474
-45.506124	-14.949781
-45.507826	-14.949571
-45.509708	-14.951827
-45.513133	-14.951208
-45.513566	-14.953521
-45.517146	-14.95236
-45.520275	-14.95311
-45.520087	-14.950518
-45.525601	-14.94875
-45.525133	-14.945128
-45.525862	-14.944057
-45.528343	-14.943153
-45.531737	-14.939517
-45.534307	-14.937809
-45.535681	-14.937678
-45.541573	-14.940165
-45.546492	-14.938245
-45.548646	-14.93858
-45.55122	-14.940233
-45.551699	-14.943812
-45.553257	-14.944659
-45.558865	-14.943038
-45.563831	-14.943154
-45.567145	-14.945385
-45.566628	-14.956047
-45.568265	-14.957111
-45.57031	-14.960017
-45.573443	-14.961985
-45.574456	-14.963821
-45.576206	-14.964711
-45.577649	-14.967091
-45.583115	-14.969125
-45.587995	-14.973271
-45.588464	-14.975066
-45.585821	-14.97663
-45.586355	-14.977708
-45.591649	-14.977607
-45.592146	-14.975773
-45.593061	-14.975053
-45.59307	-14.977067
-45.593898	-14.978005
-45.594099	-14.983779
-45.602289	-14.989085
-45.602399	-14.992
-45.60084	-14.994156
-45.600569	-14.995808
-45.604411	-14.995992
-45.606012	-14.994645
-45.606384	-14.997115
-45.608131	-14.996179
-45.60894	-14.997212
-45.606909	-14.998511
-45.615524	-15.01314
-45.620999	-15.016474
-45.624196	-15.02092
-45.627943	-15.020914
-45.628975	-15.02023
-45.630793	-15.022111
-45.634336	-15.02323
-45.639179	-15.023044
-45.640451	-15.020019
-45.642078	-15.019278
-45.642234	-15.016991
-45.643111	-15.016252
-45.643622	-15.024037
-45.645751	-15.031612
-45.647335	-15.031431
-45.649147	-15.027575
-45.646643	-15.026958
-45.646911	-15.022966
-45.647825	-15.022903
-45.647831	-15.024435
-45.649163	-15.02491
-45.649549	-15.023354
-45.650958	-15.024012
-45.652238	-15.023661
-45.652528	-15.024572
-45.655096	-15.025351
-45.657475	-15.027997
-45.659943	-15.038695
-45.658306	-15.040598
-45.656775	-15.04434
-45.654961	-15.044556
-45.655396	-15.048082
-45.660238	-15.054095
-45.660576	-15.060869
-45.661583	-15.06172
-45.66591	-15.062696
-45.667342	-15.064381
-45.667905	-15.065505
-45.667575	-15.067524
-45.668908	-15.069274
-45.669216	-15.071412
-45.674352	-15.079004
-45.674388	-15.080094
-45.675573	-15.080098
-45.676415	-15.078367
-45.678413	-15.079184
-45.678179	-15.081492
-45.679342	-15.083447
-45.680376	-15.084153
-45.682122	-15.084038
-45.685408	-15.08639
-45.689964	-15.086918
-45.690419	-15.084701
-45.692491	-15.083473
-45.693467	-15.083763
-45.694724	-15.08618
-45.69285	-15.08927
-45.693281	-15.090223
-45.696754	-15.092512
-45.697915	-15.092395
-45.700518	-15.089966
-45.702203	-15.09149
-45.705556	-15.092784
-45.710303	-15.093011
-45.710522	-15.095296
-45.712131	-15.095766
-45.711692	-15.096736
-45.712536	-15.097354
-45.714354	-15.09632
-45.715321	-15.096564
-45.7166	-15.094786
-45.715914	-15.093466
-45.716614	-15.093461
-45.718141	-15.095173
-45.718487	-15.096949
-45.716853	-15.09905
-45.717092	-15.10073
-45.715295	-15.100621
-45.714828	-15.101456
-45.715513	-15.103236
-45.717569	-15.104755
-45.719578	-15.10464
-45.722289	-15.103248
-45.723541	-15.103819
-45.723581	-15.104947
-45.722156	-15.106465
-45.721165	-15.1096
-45.721759	-15.112324
-45.728433	-15.112737
-45.729225	-15.113502
-45.729871	-15.116796
-45.731517	-15.115276
-45.734207	-15.118205
-45.734876	-15.118521
-45.737006	-15.117568
-45.739255	-15.119995
-45.741229	-15.119259
-45.741682	-15.117931
-45.743881	-15.11827
-45.746016	-15.120628
-45.748653	-15.120708
-45.750129	-15.119502
-45.750685	-15.122134
-45.751851	-15.122023
-45.75243	-15.120186
-45.753906	-15.119983
-45.753828	-15.118986
-45.756122	-15.119168
-45.75632	-15.118083
-45.75941	-15.118553
-45.759825	-15.117702
-45.762095	-15.11739
-45.762931	-15.118036
-45.764349	-15.116752
-45.765381	-15.116915
-45.76549	-15.118118
-45.766489	-15.118431
-45.76744	-15.117768
-45.767243	-15.116542
-45.768213	-15.116427
-45.770406	-15.116793
-45.771678	-15.118221
-45.772569	-15.117881
-45.772102	-15.115876
-45.772912	-15.115391
-45.77324	-15.116715
-45.774128	-15.117142
-45.776245	-15.116322
-45.776912	-15.117357
-45.779867	-15.115701
-45.782256	-15.115724
-45.783463	-15.11401
-45.788602	-15.115081
-45.788857	-15.11228
-45.790849	-15.113953
-45.791857	-15.116057
-45.792544	-15.115397
-45.794371	-15.116889
-45.797767	-15.118206
-45.798549	-15.117608
-45.801297	-15.118615
-45.807105	-15.114221
-45.808768	-15.115441
-45.80996	-15.115122
-45.809994	-15.113828
-45.811015	-15.114058
-45.811241	-15.11239
-45.812347	-15.11281
-45.812849	-15.114139
-45.815463	-15.115148
-45.816598	-15.114583
-45.816633	-15.113581
-45.817541	-15.113738
-45.819818	-15.115782
-45.820543	-15.117882
-45.821541	-15.117994
-45.824966	-15.115928
-45.829065	-15.11956
-45.827441	-15.122343
-45.82943	-15.123518
-45.83218	-15.123615
-45.832428	-15.124854
-45.83154	-15.125283
-45.832672	-15.12685
-45.831461	-15.127186
-45.834433	-15.12992
-45.833049	-15.131352
-45.833321	-15.134624
-45.834241	-15.135093
-45.833905	-15.136217
-45.834573	-15.136913
-45.838356	-15.136869
-45.841052	-15.139034
-45.84235	-15.14048
-45.843908	-15.1448
-45.845983	-15.145478
-45.847906	-15.144882
-45.849188	-15.145321
-45.84938	-15.143373
-45.850877	-15.142946
-45.851993	-15.143379
-45.852747	-15.145438
-45.853798	-15.143739
-45.855015	-15.14349
-45.856435	-15.144837
-45.85841	-15.143928
-45.859186	-15.146458
-45.857986	-15.146679
-45.857242	-15.148385
-45.860427	-15.149642
-45.860374	-15.151515
-45.863953	-15.153543
-45.864602	-15.15287
-45.865627	-15.153017
-45.866821	-15.155894
-45.868958	-15.155985
-45.870822	-15.158362
-45.875443	-15.15645
-45.87942	-15.156031
-45.890826	-15.147697
-45.894605	-15.147434
-45.895492	-15.145453
-45.897684	-15.1455
-45.898656	-15.143708
-45.898297	-15.142673
-45.901441	-15.141836
-45.902491	-15.139931
-45.905738	-15.141288
-45.908076	-15.13891
-45.911449	-15.138314
-45.910876	-15.137445
-45.912499	-15.134639
-45.915575	-15.135953
-45.918299	-15.132921
-45.922214	-15.134812
-45.925348	-15.134414
-45.928766	-15.135336
-45.931942	-15.13497
-45.932616	-15.135806
-45.934495	-15.134961
-45.938531	-15.135227
-45.940905	-15.135835
-45.942547	-15.137541
-45.943349	-15.137016
-45.943582	-15.137926
-45.944455	-15.138219
-45.945153	-15.137366
-45.948017	-15.13856
-45.953324	-15.139081
-45.954515	-15.140641
-45.955485	-15.140218
-45.956994	-15.142003
-45.960187	-15.143482
-45.961046	-15.146328
-45.964765	-15.149129
-45.966934	-15.149493
-45.969686	-15.154448
-45.971299	-15.153435
-45.972044	-15.154268
-45.97137	-15.156113
-45.971773	-15.159623
-45.971102	-15.162557
-45.970135	-15.162856
-45.971914	-15.164297
-45.97102	-15.164778
-45.971963	-15.166609
-45.971576	-15.168875
-45.971994	-15.169738
-45.974651	-15.168841
-45.975463	-15.170667
-45.97656	-15.170968
-45.979151	-15.173933
-45.979134	-15.175377
-45.976433	-15.17714
-45.978376	-15.180027
-45.979628	-15.183194
-45.979278	-15.18522
-45.980878	-15.18685
-45.980771	-15.188019
-45.983153	-15.191132
-45.984157	-15.191382
-45.983327	-15.193314
-45.984079	-15.195513
-45.9864	-15.196354
-45.98732	-15.195848
-45.988108	-15.196908
-45.988879	-15.196152
-45.990851	-15.196731
-45.992657	-15.195412
-45.993958	-15.200147
-45.997134	-15.199301
-45.998936	-15.196174
-46.000491	-15.195554
-46.010027	-15.19537
-46.015069	-15.196173
-46.018325	-15.198591
-46.019711	-15.198855
-46.020935	-15.198109
-46.02288	-15.198562
-46.022799	-15.200268
-46.024799	-15.20059
-46.026775	-15.199776
-46.029097	-15.20136
-46.029318	-15.203047
-46.031246	-15.205665
-46.030434	-15.209579
-46.031655	-15.213492
-46.036956	-15.215318
-46.0391	-15.216881
-46.039821	-15.221643
-46.038101	-15.226352
-46.039405	-15.227879
-46.038136	-15.230467
-46.041159	-15.230717
-46.041815	-15.23138
-46.041076	-15.23392
-46.041823	-15.235209
-46.046602	-15.235901
-46.046104	-15.237836
-46.047043	-15.241287
-46.049768	-15.240453
-46.050487	-15.241147
-46.051689	-15.244656
-46.050295	-15.246525
-46.055131	-15.25012
-46.055548	-15.251666
-46.053762	-15.254295
-46.053769	-15.256373
-46.0522	-15.258741
-46.05397	-15.259129
-46.055518	-15.261364
-46.057686	-15.262293
-46.06423	-15.262326
-46.06699	-15.263341
-46.076655	-15.264232
-46.079076	-15.260328
-46.079321	-15.250944
-46.080824	-15.248067
-46.084519	-15.245388
-46.09193	-15.247465
-46.094381	-15.245693
-46.096661	-15.242663
-46.098683	-15.237821
-46.100213	-15.229893
-46.10007	-15.22619
-46.098461	-15.220493
-46.098386	-15.216337
-46.110577	-15.206838
-46.11608	-15.204373
-46.118488	-15.20163
-46.120331	-15.197053
-46.120295	-15.194747
-46.118819	-15.191779
-46.114289	-15.190527
-46.09999	-15.192459
-46.097266	-15.192164
-46.094686	-15.190205
-46.092406	-15.184728
-46.089936	-15.183518
-46.08024	-15.181648
-46.080076	-15.179243
-46.078296	-15.175058
-46.072215	-15.17618
-46.061456	-15.174926
-46.053854	-15.171521
-46.05219	-15.168864
-46.049988	-15.167233
-46.047348	-15.163281
-46.045466	-15.156282
-46.046682	-15.149651
-46.043023	-15.145726
-46.043031	-15.142586
-46.049385	-15.135736
-46.050044	-15.132541
-46.048922	-15.129316
-46.043294	-15.117681
-46.033211	-15.116925
-46.02805	-15.113662
-46.026518	-15.109315
-46.028213	-15.104773
-46.027628	-15.101779
-46.02066	-15.095198
-46.019104	-15.092588
-46.018072	-15.080853
-46.016408	-15.078556
-46.015072	-15.078004
-46.011578	-15.071841
-45.995152	-15.058809
-45.995991	-15.056414
-45.995078	-15.054038
-45.99035	-15.05272
-45.987019	-15.050564
-45.982067	-15.044305
-45.977046	-15.040789
-45.975069	-15.038434
-45.97458	-15.03643
-45.976023	-15.03501
-45.976129	-15.03356
-45.973934	-15.030293
-45.973044	-15.026277
-45.974212	-15.007851
-45.974442	-15.004228
-45.978097	-14.998133
-45.974625	-14.995368
-45.970384	-14.993578
-45.969302	-14.991892
-45.965828	-14.97662
-45.966577	-14.973533
-45.965655	-14.965198
-45.968659	-14.957986
-45.971323	-14.948676
-45.973042	-14.947643
-45.978897	-14.946923
-45.986541	-14.940611
-45.987936	-14.938461
-45.990744	-14.936185
-45.995412	-14.927024
-46.001408	-14.927834
-46.00483	-14.927006
-46.006888	-14.925395
-46.007966	-14.923576
-46.008079	-14.920868
-46.002968	-14.908387
-46.002712	-14.904853
-46.003454	-14.901843
-46.00521	-14.899604
-46.010491	-14.896261
-46.014323	-14.89004
-46.020853	-14.883332
-46.027124	-14.882284
-46.033441	-14.879388
-46.037149	-14.87421
-46.036451	-14.873104
-46.03607	-14.864637
-46.03328	-14.861223
-46.032208	-14.85622
-46.039717	-14.844787
-46.044407	-14.840227
-46.044877	-14.838119
-46.050798	-14.836622
-46.049273	-14.832717
-46.052401	-14.830923
-46.049431	-14.829872
-46.037773	-14.821826
-46.026118	-14.819057
-46.022909	-14.817571
-46.02069	-14.814644
-46.019826	-14.810355
-46.017435	-14.80291
-46.009379	-14.795652
-46.006911	-14.792002
-46.00666	-14.787858
-46.008518	-14.780421
-46.009438	-14.772325
-46.012507	-14.769959
-46.012262	-14.768014
-46.010385	-14.7668
-46.007494	-14.76179
-46.007191	-14.755463
-46.008048	-14.751199
-46.006879	-14.7472
-46.007161	-14.74125
-46.008856	-14.737491
-46.012491	-14.733393
-46.012379	-14.731935
-46.011381	-14.730873
-46.006543	-14.730768
-46.00574	-14.72934
-46.001367	-14.719833
-46.001464	-14.710816
-46.002211	-14.709059
-46.005574	-14.707283
-46.006106	-14.706235
-46.005548	-14.702437
-46.006073	-14.701193
-46.022329	-14.691778
-46.025238	-14.686128
-46.026863	-14.684224
-46.029158	-14.682956
-46.02888	-14.680319
-46.025463	-14.677571
-46.0221	-14.670508
-46.022297	-14.668144
-46.023967	-14.666675
-46.024242	-14.66469
-46.021163	-14.663827
-46.020559	-14.662905
-46.018268	-14.66194
-46.012134	-14.661412
-46.007881	-14.657051
-46.006825	-14.662991
-45.999873	-14.664196
-45.991065	-14.660365
-45.989326	-14.658741
-45.988489	-14.655985
-45.990497	-14.652207
-45.988574	-14.645297
-45.990268	-14.642433
-45.994012	-14.640006
-45.994808	-14.638776
-45.994432	-14.636733
-45.990066	-14.632914
-45.985045	-14.626072
-45.984408	-14.620365
-45.98666	-14.615644
-45.989299	-14.61244
-45.992303	-14.609893
-45.995433	-14.605792
-45.998048	-14.606443
-45.998827	-14.605639
-45.998521	-14.603992
-46.000605	-14.601884
-45.998595	-14.598328
-45.994598	-14.595256
-45.993545	-14.590667
-45.989467	-14.589522
-45.988939	-14.588682
-45.987103	-14.579665
-45.985485	-14.577417
-45.98488	-14.573113
-45.986598	-14.567229
-45.989853	-14.5656
-45.992744	-14.566255
-45.995383	-14.565698
-45.995131	-14.564691
-45.990691	-14.563256
-45.989161	-14.556079
-45.990908	-14.554408
-45.993465	-14.553301
-45.993322	-14.552385
-45.989045	-14.551053
-45.988718	-14.549855
-45.993214	-14.54517
-45.995886	-14.543706
-45.995878	-14.541057
-45.989772	-14.541492
-45.982652	-14.546266
-45.979301	-14.545698
-45.976659	-14.538396
-45.979995	-14.5323
-45.980349	-14.530028
-45.982463	-14.528271
-45.989073	-14.526675
-45.998624	-14.522124
-46.000626	-14.520673
-46.00385	-14.515364
-46.001658	-14.511727
-45.998441	-14.509273
-46.000936	-14.503882
-45.998325	-14.501957
-45.993748	-14.500197
-45.99299	-14.497215
-45.993243	-14.494947
-45.996792	-14.48702
-46.000687	-14.485553
-46.004576	-14.482178
-46.011159	-14.478631
-46.015964	-14.469007
-46.014519	-14.460396
-46.011829	-14.454174
-46.007713	-14.451285
-46.002325	-14.449666
-46.001103	-14.44831
-46.000409	-14.434091
-46.002631	-14.430821
-46.009661	-14.427078
-46.011604	-14.420818
-46.01691	-14.420259
-46.017158	-14.418539
-46.01483	-14.415458
-46.011821	-14.407408
-46.010434	-14.406056
-46.008579	-14.405786
-46.007069	-14.40688
-46.005796	-14.40933
-46.004352	-14.420661
-46.002691	-14.423208
-46.00055	-14.42421
-45.99841	-14.42894
-45.995354	-14.430055
-45.987793	-14.429037
-45.985937	-14.429332
-45.982988	-14.4318
-45.980381	-14.432826
-45.972275	-14.431595
-45.961585	-14.428039
-45.957411	-14.425396
-45.95177	-14.417917
-45.949517	-14.416397
-45.934924	-14.414894
-45.927215	-14.409869
-45.925333	-14.406071
-45.926078	-14.398267
-45.925683	-14.385752
-45.923681	-14.381321
-45.922094	-14.379698
-45.911713	-14.374528
-45.911408	-14.371353
-45.912405	-14.366085
-45.906544	-14.357607
-45.906876	-14.35279
-45.909911	-14.34887
-45.913162	-14.346755
-45.91549	-14.346646
-45.929662	-14.350159
-45.936522	-14.34742
-45.942245	-14.34333
-45.944381	-14.340685
-45.946046	-14.32987
-45.951326	-14.327023
-45.953626	-14.324913
-45.956048	-14.316085
-45.955467	-14.312109
-45.961218	-14.300258
-45.959823	-14.291474
-45.960745	-14.288019
-45.962845	-14.285462
-45.9686	-14.284143
-45.97158	-14.281941
-45.975603	-14.277093
-45.978685	-14.27698
-45.987805	-14.279249
-45.992773	-14.279763
-45.994875	-14.278464
-45.99557	-14.273831
-45.99138	-14.262357
-45.99166	-14.260809
-45.99563	-14.256781
-46.002822	-14.255208
-46.007025	-14.255567
-46.014545	-14.26041
-46.019095	-14.260689
-46.021515	-14.259951
-46.025046	-14.257854
-46.026129	-14.255946
-46.026499	-14.249696
-46.028885	-14.245601
-46.03668	-14.243768
-46.042069	-14.245019
-46.045885	-14.2441
-46.054247	-14.23845
-46.058484	-14.233543
-46.060603	-14.232081
-46.060886	-14.229364
-46.056745	-14.222524
-46.052546	-14.210011
-46.052173	-14.204398
-46.053166	-14.20167
-46.058326	-14.195668
-46.060737	-14.193928
-46.063075	-14.193112
-46.068624	-14.193455
-46.076635	-14.195056
-46.08463	-14.20019
-46.090961	-14.205239
-46.0931	-14.205685
-46.0958	-14.205047
-46.097937	-14.2024
-46.098825	-14.197243
-46.101243	-14.192348
-46.110889	-14.19022
-46.114136	-14.189021
-46.115714	-14.187387
-46.116348	-14.184218
-46.113904	-14.180964
-46.112774	-14.175785
-46.113129	-14.169456
-46.11497	-14.164191
-46.117716	-14.159923
-46.128494	-14.156897
-46.130045	-14.153348
-46.133301	-14.152795
-46.139804	-14.154682
-46.146406	-14.158813
-46.15088	-14.159981
-46.167852	-14.156193
-46.175902	-14.15326
-46.185219	-14.151415
-46.190486	-14.148218
-46.196859	-14.142758
-46.198402	-14.134134
-46.197436	-14.126087
-46.199106	-14.122271
-46.201766	-14.119184
-46.204826	-14.117893
-46.216435	-14.119568
-46.218864	-14.118563
-46.229965	-14.109992
-46.235967	-14.106796
-46.254438	-14.104457
-46.257414	-14.103358
-46.265356	-14.097519
-46.265546	-14.096245
-46.258353	-14.088764
-46.253056	-14.086613
-46.248821	-14.09243
-46.247326	-14.093431
-46.241562	-14.092268
-46.237851	-14.089301
-46.237442	-14.08319
-46.235296	-14.082431
-46.232367	-14.077774
-46.229048	-14.074301
-46.226436	-14.072855
-46.224778	-14.069181
-46.228271	-14.060292
-46.232331	-14.056078
-46.238161	-14.056687
-46.242439	-14.059475
-46.246046	-14.058377
-46.24799	-14.056095
-46.247073	-14.054477
-46.23171	-14.047377
-46.229502	-14.045574
-46.213432	-14.025611
-46.210164	-14.018851
-46.209581	-14.012409
-46.211134	-14.010226
-46.216881	-14.005218
-46.218443	-14.00204
-46.218239	-14.000589
-46.216995	-13.999852
-46.216231	-13.99471
-46.21538	-13.981205
-46.215858	-13.979447
-46.2183	-13.973604
-46.222023	-13.970718
-46.2291	-13.969113
-46.233021	-13.967136
-46.254383	-13.951066
-46.266299	-13.94585
-46.267708	-13.943319
-46.267554	-13.938886
-46.261819	-13.927745
-46.261742	-13.902176
-46.256515	-13.889082
-46.24893	-13.879862
-46.241422	-13.864428
-46.236662	-13.859132
-46.233745	-13.850405
-46.233236	-13.845176
-46.236771	-13.839338
